Sum of EPEST_HIGH_KG,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row Labels,"2,4-D",ACEPHATE,ACETAMIPRID,ACETOCHLOR,ATRAZINE,AZOXYSTROBIN,BENTAZONE,BENZOVINDIFLUPYR,BOSCALID,BROMACIL,BROMOXYNIL,CARBARYL,CHLORANTRANILIPROLE,CHLORIMURON,CHLORPYRIFOS,CLOTHIANIDIN,CYANTRANILIPROLE,CYPRODINIL,DIAZINON,DICAMBA,DICROTOPHOS,DIFLUBENZURON,DIMETHENAMID,DIMETHENAMID & DIMETHENAMID-P,DIMETHENAMID-P,DIMETHOATE,DIMETHOMORPH,DINOTEFURAN,DIURON,ETHOPROPHOS,ETOXAZOLE,FIPRONIL,FLUOMETURON,FLUOPICOLIDE,GLYPHOSATE,HALOSULFURON,HEXAZINONE,IMAZETHAPYR,IMIDACLOPRID,LINURON,MALATHION,METALAXYL,METCONAZOLE,METHOMYL,METHOXYFENOZIDE,METOLACHLOR,METOLACHLOR & METOLACHLOR-S,METOLACHLOR-S,METRIBUZIN,MYCLOBUTANIL,ORYZALIN,PERMETHRIN,PIPERONYL BUTOXIDE,PROPAZINE,PROPICONAZOLE,PYRACLOSTROBIN,PYRIMETHANIL,SIMAZINE,SULFENTRAZONE,SULFOXAFLOR,TEBUCONAZOLE,TEBUPIRIMPHOS,TEBUTHIURON,TERBUFOS,TETRACONAZOLE,THIAMETHOXAM,THIOBENCARB,TRICLOPYR,TRIFLOXYSTROBIN,Grand Total
415,9622.4,9,,1587,1161.8,6.6,,,,,34.7,0.1,0.4,,16.7,,,,,13410.7,2548.3,,,415.7,415.7,13.9,,,77.8,,,,,,45995.6,,257.3,,911.7,,0,,,,0,750.7,1549.3,798.6,0.7,,,,,36.1,140,7.1,,,,46.2,3,,,,,412,,62.6,0,80291.7
417,8074.5,844.7,,1207.8,382,5.1,,0.4,,,20.6,,,,28.7,,,,,1278.8,4.3,,,14.3,14.3,17.9,,,26.9,,,,,,5530.4,,411.5,1,87.3,,2.2,,0.5,,,484.5,687.5,203,0.3,,,1.8,,,21,1.7,,,,2.8,6.2,,,,,2.1,,98.3,9.1,19471.5
419,3052.4,,,13,582.9,112.1,,,,,4.8,,0.5,,10.2,,,,,622.5,,,,102.1,102.1,32.5,,,,,,,,,901.9,,,,,,,,,,5.8,10.2,347.7,337.4,,,,,,,,5.1,,,,1.8,,,,,,,,186.3,,6431.3
421,28045.8,976.3,,13377.2,65260.9,454.2,20.1,145,,,4392.4,,17.5,0.8,1567.5,,,,,25529.6,15.4,,,13863.2,13863.2,1601,,,4447.7,,429.8,,,,111487,,228.1,22.7,5.5,,,,289.3,143.5,,5316.8,40207,34890.3,201.4,,,30.1,,348.5,797.2,898.5,,,49.3,67.3,206.1,,,,,41.5,,268.6,293.5,369799.8
423,4277.2,,,,276.7,65.8,,0.9,,,,,,,14,,,,,2133.4,,,,12.5,12.5,20.9,,,,,,,,,1708.6,,,,,,,,,,5.8,11.2,134.4,123.2,,,,,,,8,6.8,,,,,26.5,,,,,,,232.6,,9071
425,759.5,,,,30.9,7.4,,,,,,9.4,,,119,,,,,64.5,,,,,,0.7,,,4.2,,,,,,203.6,,43,0.2,51,,1.6,,,,2,,,,,,,0.3,,,16.4,2.5,,,,,2,,,,,,,10,3.6,1331.8
427,2270.6,262,,952.9,2782.5,,,,,,233.9,,,,,,,,,852,394,,,502.6,502.6,284.1,,,37.3,,,,197,,11787.3,,,,49.2,,,,,553.1,8.6,1906,4803.1,2897.1,,,,,,,,,,,,170.9,,,,,,27.3,,738.4,,32212.5
429,6017.6,,,24,304.2,1.4,,0.2,,,13.9,0.1,0.3,,25.9,,,,,492.1,,,,32.1,32.1,12.5,,,26,,,,,,727.7,,336.3,1,0.2,,2.2,,,,0,24.1,52.6,28.5,0.2,,,1.7,,7.8,9.9,0.3,,,,0.4,3,,,,,,,79.5,4.3,8262.1
431,3712.3,,,,370.3,5.8,,0.9,,,46.1,,,,12.2,,,,,767.3,,,,,,20.9,,,,,,,,,1018.5,,,,,,,,,,,,,,0.7,,,,,,111.8,1.2,,,,,4.6,,,,,,,120.2,19.3,6212.1
433,5316.8,3,,575.3,873.5,10.8,,,,,41.4,,0.3,,15,,,,,5268.7,848.7,,,150.6,150.6,9.4,,,25.9,,,,,,19474.7,,271.4,,303.6,,,,,,,276.3,551.8,275.5,1.1,,,,,24.4,231.8,11.7,,,,15.9,5,,,,,137.2,,66.1,,34936.5
435,1608.3,,,,52.2,6.9,,,,,,12.4,,,51.7,,,,,625.5,,,,,,,,,,,,,,,78.4,,,,25.1,,1.5,,,,11.6,,,,,,,,,,3.5,4.5,,,,,1.8,,,,,,,178.2,4.8,2666.4
437,33405.9,859.9,,19426.3,16053.1,278.5,,15.2,,,1671.6,,8.7,,355,,,,,32951.4,29.2,,,16507.1,16507.1,403.7,,,8025.6,,45,,,,83374,,911.7,1.9,8.9,,,,30.3,,,1572.5,21304.9,19732.4,13.1,,,5,,174.3,160.9,128.8,,,9.1,123.7,172.9,,,,,77.6,,1317.3,223.3,275885.9
439,4838.4,112.5,,75.7,357.6,39.7,,1.5,,,28.5,3.8,0.7,0.2,112.7,,,,,323.9,,,,123.8,123.8,55.6,,,45.1,,,,,,911.6,,37.5,2.2,11.4,,4.3,,0.5,32.8,1.8,81.4,292.8,211.5,9.7,,,3,,11.1,19.6,5,,,18.9,1.1,45.6,,,,,0.1,,1.8,11.8,7959
441,7741.7,2.9,,923.8,1819.4,43.1,60.6,,12,,172.1,0.7,1.4,0.2,77.5,,,,,6321.1,817.5,,,241.2,241.2,49.7,,,43.2,,,,,,32157.8,,249.4,0.7,301.5,,0.1,,,,0.4,481.2,847.2,365.9,7.8,,,1.2,,121.6,894.1,51.4,,,2.9,18.8,19.4,,,,,132.2,,58.2,0.3,54281.4
443,1847.9,,,,,,,,,,,,,,7.6,,,,,1944.1,,,,,,,,,,,,,,,713.5,,,,,,,,,,,,,,,,,,,,69,,,,,,2.8,,,,,,,171.8,,4756.7
445,25505.7,924.4,,16205.7,2456.2,717.6,231.5,5.5,22,,188.7,53.4,4.1,0.1,141.4,,,,,47334.5,3375.2,,,2028.7,2028.7,180.8,,,8428.3,,16.4,,,,235039,,55.8,8.2,118,,,,4.4,,10,6256.1,11316.2,5060,8.7,,,3.1,,132.1,57.3,41.1,,,21.4,18.6,47.2,,,,,1084.8,,10.5,15.5,369156.9
447,7400.8,1635.5,,2086.1,756.2,17.8,,2.1,,,112.1,,0.5,0.2,77.8,,,,,1988.6,7.8,,,74,74,57.3,,,15.3,,,,,,10352.3,,285.5,1.1,157.9,,1.2,,,37.3,,885.6,996.4,110.7,1.7,,,0.9,,16.7,102,3.3,,,,5.8,30.1,,,,,3.9,,68.9,44,27411.4
449,2754.1,77.2,,,253.8,93,,0.9,,,,,,1,13.8,,,,,641.8,,,,11.4,11.4,20.9,,,,,,,,,1128.5,,,,0.2,,,,,,5.8,10.2,170.9,160.6,17.6,,,,,,8,6.3,,,,,26.5,,,,,,,153.8,1.6,5569.3
451,12267.3,7.1,,14087.9,23579.3,65.5,,3.5,12,,1571.5,10.3,9.5,,330.5,,,,,26253.7,5370.1,,,6626.2,6626.2,378.7,,,1318.6,,,,1408.8,,108743.9,,9,5,2065.2,,1.3,,7.4,447.6,9.7,7167.5,11248.6,4081,2.8,,,3,,272,459.2,33.9,,,,239.1,23.8,,,,,718.6,,139.8,85.9,235691
453,6312.1,402.3,0.7,2777.3,9724.7,33.5,,0.2,,,64.6,105.5,35.4,0.2,245.4,4.7,,,,676,126.1,,,1656.7,1656.7,305.9,,,21.9,,,,33.1,,20351,,6.2,1.2,41.2,,,,15.8,84,35.1,1254.3,3973.8,2719.6,2.3,,,4.4,,96.1,66.6,48.1,,,2.9,35.5,19.7,,,,,7.4,,47.5,22.8,53018.5
455,1394.3,,,,1278.3,2.2,,,,,,,0.2,,2,,,,,233.1,,,,23.6,23.6,,,,,,,,,,2329,,,,,,,,,,3.1,7.3,1115.9,1108.7,,,,,,,,,,,,,0.6,,,,,,,96.2,,7618.1
457,497.3,,,,,18.7,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,229.2,,,,,,,,,,0.3,,66.8,66.8,,,,,,,,,,,,,0.1,,,,,,,59.2,,997.1
459,3023.3,,,,,61.9,,,,,,,,,,,,,,1301.3,,,,,,,,,,,,,,,610.5,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,172.9,,5170
461,5018,1,,1726.4,2680.3,10,,1,45.7,,188.1,1.1,1,,40.2,,,,,4646.8,752,,,698.8,698.8,50.7,,,182.8,,,,197.3,,15304.2,,,,316.5,,0.1,,0.7,45,1,757.1,1216.7,459.6,0.8,,,0.1,,27.3,119.4,26.5,,,,32.8,5.4,,,,,100.6,,227.2,21.2,35602.2
463,9131.7,1.1,,3537.5,11633,103.5,,2,12,,543.7,10,3,,244,,,,,5764.6,815.6,,,2475.2,2475.2,270.1,,,213.7,,,,214,,31675.8,,10.5,5.8,337.3,,1.2,,16.9,142.6,9.3,2440,4912.7,2472.8,1.6,,,5.1,,86.6,303.8,57,,,18.5,38.9,22.2,,,,,109.1,,172.4,63.1,80353.1
465,3134.1,,,,298.5,0.2,,,,,,0.3,,,2.2,,,,,1275.7,,,,,,0.3,,,1.1,,,,,,243.4,,0.7,0.4,0.7,,0,,,,0.3,,,,,,,0.1,,,0.1,0.1,,,,,0,,,,,,,302.1,0.1,5260.4
467,7757.4,,,6.2,423.5,214.7,,,,,2.3,,0.3,,6,,,,,4994.7,,,,55.2,55.2,15.5,,,,,,,,,2739.4,,,,,,,,,,2.2,10.8,236.4,225.6,,,,,,,,5.4,,,,0.8,,,,,,,,406.7,,17158.3
469,10590.5,8809.3,12.6,5547.5,11769.1,220.9,15.9,,,,71,,678.2,,112.3,122.9,,,,7720.6,4499.3,,,2446.3,2446.3,208,,134.6,68.1,,,,1972.4,,65971.1,58.2,,92,1016.8,,,,,88,3.1,2923.9,21689,18765.1,48.5,,,,,,103.7,,,,,392.6,7.5,,,,,102.1,,3196.4,57.6,171961.4
471,1945.4,26.9,,180.7,1278.3,8.8,,,,,,,21.6,,2,4,,,,1086.9,17.2,,,23.6,23.6,,,,9.7,,,,47.9,,2516.4,,,,33.1,,,,,,8.6,80,1328.3,1248.5,,,,,,,,,,,,22.6,1.8,,,,,3.3,,244.1,,10163.3
473,5458.6,104.3,,214.5,15074.7,512.4,15.1,0.9,,,14.2,,25.4,3.6,56.6,4,,,,1814.8,17.2,,,391.1,391.1,171.7,,127.5,9.7,,,,47.9,,13774.8,57.3,,103.9,33.9,,,,,49.6,14.9,345.5,9384.1,9038.7,14.6,,,,,,177.5,1.2,,,,29.5,19.2,,,,,3.3,,275,103,57881.3
475,852.6,,,,,,,,,,,,,,0.7,,,,,876.7,,,,,,,,,,,,,,,356.6,,,28.9,,,,,,,0.7,,,,,,,,,,0.1,0.1,,,,,,,,,,,,82.9,,2199.3
477,5764.8,333.6,0.6,388.3,244.4,9.7,,0.9,,,46.1,25.5,21.4,,114.9,4,,,,391.4,107.8,,,54.4,54.4,21.3,,,126,,,,28.3,,2831.6,,78.5,7.1,36.2,,,,0,,8.5,51.2,527.9,476.8,,,,12.7,,,7.8,3.1,,,,25.5,8.6,,,,,6.2,,63.7,19.4,11902.6
479,5001.2,,,,,,,,,,,,,,7.6,,,,,215.4,,,,,,,,,,,,,,,1860.4,,,,,,,,,,,,,,,,,,,,37.6,,,,,,4.9,,,,,,,542.3,,7669.4
481,34714.1,25533.3,37,16270.3,28288.4,1180.1,95.3,,,,130.6,,1976.5,,206.6,360.4,,,,24082.8,13195.9,,,5848.3,5848.3,382.7,,806.5,199.9,,,,5784.9,,211036.3,348.8,,551,2982.2,,,,,154.3,14.9,7987,69903,61916.2,84.8,,,,,,545.9,,,,,1130.8,3.7,,,,,299.5,,1840.3,345.4,524086
483,9209,330.9,,163.9,865.6,28.4,,2,12,,81.2,12.4,0.5,0.2,181.9,,,,,4144.1,687.8,,,119.2,119.2,34.1,,,330.7,,5.9,,,,35788.8,,329.1,2.6,35.2,,1.5,,2.8,37.3,2.6,331,848.9,517.9,11.4,,,1.3,,21.4,45.9,39.5,,,3.5,9.1,164.8,,,,,18.9,,276.1,22.9,54841.5
485,11233.9,373.2,,272,1604.3,91.7,,1,12,,352.4,12.4,2.2,0.1,231.9,,,,,6672.5,1053.3,,,189.9,189.9,83.7,,,476.2,,2.8,,,,48502.3,,174.4,1.3,36.2,,1.5,,1.3,12.6,2.6,478.3,1139.7,661.3,8.4,,,1.4,,87.9,132.5,122,,,3.3,15.3,1172.5,,,,,28.8,,142.1,123.6,75704.7
487,16744.6,447.9,,128.9,2116.4,194.9,79.7,0.3,0.9,,500,12.4,1,,1499.5,,,,,7254.8,1012.7,,,108.3,108.3,108.3,,,1051.5,,0.8,,,,48246.4,,537.3,16.9,33.7,,1.5,,0.4,,2.6,593,1174.4,581.4,7.7,,,30.2,,39,201,185.6,,,1,13.6,1989.1,,,,,27.7,,265.1,202,85520.8
489,10950.6,2638.5,,9598.4,10519.3,,,,,,892,,,,,,,,,4960.2,3968.6,,,1515,1515,1083.5,,,375.8,,,,1984.6,,74361,,,,495.3,,,,,2109.8,8.6,7781.7,28604.1,20822.4,,,,,,,,,,,,1552.6,,,,,,275.2,,213.6,,186225.8
491,22477.1,7369.6,,13899.9,9181.3,529.5,5.7,3.8,,,121.3,26.6,7.4,,945.5,,,,,10392.3,120.2,,,4924.7,4924.7,1059,,,291.9,,,,373.1,,117537.8,,71.7,3.1,1358.1,,10.5,,92.3,,12.4,5420.1,20955.4,15535.1,,,,25.4,,126.5,403,243.9,,,,154.8,177.4,,,,,6.7,,4,135.5,238927.3
493,8757.8,679.1,1.3,2074,5827,40.1,,0.4,,,71.2,6.7,48.9,0.2,161.3,8,,,,943.3,215.5,,,1105.8,1105.8,233.1,,,75.7,,,,56.5,,15623.7,,36.8,3.9,109.5,,,,8,81.9,2.2,1009.5,3811.6,2802.1,2.3,,,7.7,,93.5,33.2,21.7,,,2.9,56.4,15.3,,,,,12.6,,83.9,17.5,45247.9
495,0.9,,,,,,,,,,,,,,,,,,,934.4,,,,,,,,,,,,,,,158,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,,1236.7
497,5948.5,844.7,,1196.5,453.1,13,,0.2,,,20.9,14.7,0.8,,295.6,,,,,1233.5,4.3,,,99.9,99.9,42,,,165.9,,,,,,5562,,376.4,6.1,174.6,,16,,0,,3.1,531.9,646.9,115,0.2,,,10.8,,23.4,35.6,4.2,,,,3.9,6.1,,,,,2.1,,67.7,10,18029.5
499,3404.3,,,,520.3,378.1,,0.9,,,,,,,15.9,,,,,1149.3,,,,23.5,23.5,20.9,,,,,,,,,1374.2,,,,,,,,,,5.8,21,252.7,231.8,,,,,,,8,11.6,,,,,26.5,,,,,,,194.5,,7662.8
501,14712.7,421.6,,8190.5,4269.7,573.7,,11.1,358.3,,336.3,53.4,8.2,,482,,,,,23879.8,1615.3,,,1251.7,1251.7,356.7,,,4066.8,,32.9,,,,118049.5,,171.6,5.8,420.6,,,,8.7,,10,5415,10967.6,5552.6,9.8,,,3.5,,265.5,48,212.7,,,194,18.4,39.7,,,,,519.2,,40.1,13.1,203837.8
503,7396.9,441.5,,586.1,494.6,20.6,,1.4,,,71.5,14.7,,,238.2,,,,,1000.2,2.3,,,1.5,1.5,36.6,,,26,,,,,,4148,,363.5,0.9,107.5,,4,,,,3.1,239.6,251.5,11.9,1.1,,,1.7,,,92.9,5.7,,,,1.4,23.7,,,,,1.1,,86.4,35.6,15713.2
505,2315.4,33.4,0.6,330.5,374.3,,,,,,9,,0.2,,,,,,,254.7,84.9,,,66.3,66.3,10.7,,,8,,,,20.7,,2903.3,,,,14.8,,,,,20.9,,78.1,559.3,481.1,,,,,,,,,,,,11.9,,,,,,5.9,,124.4,,7774.7
507,9428.7,145.9,2.8,1616.2,3700.8,4,,,,,69.6,,1.8,,52.3,,,,8.7,840.6,371.2,,,656.5,656.5,82.4,,,35.1,,,,90.3,,16651.6,,,,64.7,,,,,160.5,9.3,612.7,3253.2,2640.5,,,,,,,41.7,3.9,,,,53.9,7.5,,,,,25.7,,175.4,,41464
510,205.1,,,,,,,,,,,,,,41.6,,,,,81.9,,,,,,6.1,,,18.8,,,,,,108.4,,15.7,1.6,,,37.4,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,112.8,,636.1
550,1647.7,215.5,0.1,1311.1,7603,122.1,,16.8,1,,,,2.3,22.1,437.3,,,,,921.3,,,,697.6,697.6,,,0.1,,,,,,1.9,20805.5,0,,36.5,52.2,,,,65.9,106.9,345.1,1042.7,9286.5,8243.9,206,0.2,,270,,,500.9,508.9,,1522.1,67.3,,209.8,,,288.9,37.4,,,1.2,67.7,57363.1
800,7528.6,8252.4,0.2,11372.9,8125.9,265.8,1743.3,57.7,2.5,,,,423.6,20.9,839.9,0,,,,1897.2,1481.8,13.2,,3515,3515,,,0.1,446.2,,,,466,4.3,32724.3,0,,36.9,869.2,,,,70.1,102.2,407.3,1395.4,10327.5,8932.1,194.7,0.6,,254.7,,,470.3,691.4,,1618.3,63.5,13,434,,,307.1,68.7,27.4,,1.7,73.5,109056.4
810,967.5,108.8,8.4,726,4645.3,90,,10.1,1.2,,,132.7,6.6,11.2,311.4,0,,4.3,,484.8,,,,357.7,357.7,,,0.1,,,,,,7.9,11649.8,0,,18.4,26.5,,,,40.3,55.3,176,637.1,5042.5,4405.4,104.6,0.1,,136.4,,,267.6,286,,930,34,,113.9,,,176.5,20,,,1.2,56.5,32409.8
001,305654.9,80630,1077.1,269757.6,349276.2,19820.9,9230.4,1637,4809.4,258.4,15597.4,9111.3,2947.7,907.1,41502.3,1576,1245.3,2651.3,1236,153537.9,2612.2,235.1,7773.5,64854.9,57081.4,9012.3,1371.9,1718.5,8331.4,1291.9,112.7,882,1035.1,52.2,1364146.2,2223.8,5039.5,5519.1,7055.1,2518.8,2433.6,205.7,1221.2,2813.4,1864.3,101600,354749.6,253149.5,37496.3,521.2,469.8,3543.9,0.8,230.7,22217.1,13295.6,2941.9,19254.8,11581.9,556.3,5575.2,736.1,69.9,6383.2,814.3,1104.2,25878.3,10719.6,4877.1,3701637.3
003,342650.6,63934.5,518.2,262537.8,316164.8,15330.3,11373.3,2903.4,1360.6,,24348.5,6016.6,1418.7,793.5,36253.8,250.4,95.2,995.9,42.1,172131.4,5574.8,335,10714.2,64343.9,53629.8,5503.5,70.9,256.1,12042.8,1035.9,230.5,0,8813.5,25.4,1528392.2,492.6,4977.7,2884.5,6292.2,6838.6,2622.3,1.3,1240.8,3278.6,1296.8,95454.5,432124.5,336671,34024.6,311.8,203.2,2721.9,0,97,13875.2,11598.5,578.5,20115.8,23793.7,1017.8,18015.5,953.9,45.6,6369,1444.7,1196.6,2637.8,10622,4197.8,3998084.4
005,334422.1,34903.2,1129.4,250884.6,463864.9,12875,15675.5,1672.8,10576.6,,45127.9,4055.8,927.6,1227.1,59258.2,2007.8,1465.8,572.6,214.2,207567.6,2181.1,145.4,8121.1,54027.6,45906.4,7957.5,120.7,38.1,7341.2,2362.8,237.6,1399.5,297.8,28.7,1952031.9,352.4,2342.3,3551,3898,1836.5,2101.3,59.1,1925.7,1419.7,671.4,71658.3,444914.8,373256.7,51888.5,308.3,525.1,3771.4,0.2,45,11131.3,16863.5,5239.5,33734.7,33370.3,507.5,13602,1518.2,1.2,11111.8,1463.6,1127,,15256.6,4686,4644765
006,40.4,,,,72.4,0,,0,0,,0.1,,,,8,,,,,2589.5,,,,0.4,0.4,10,,,2,,,,,,341.3,,4.4,1.4,0.3,,,,,4,,,1.6,1.6,4.3,,,0,,,,0,0.3,,,,,,,,,0,,1028.2,,4110.6
007,204519,18182.4,1874.8,171651.5,288242.7,15298.2,9777.1,1414.9,3521.2,266.1,11509.9,4664.8,3210.4,465,40863.6,33.9,375.4,2780.4,957.1,95238.9,4117.3,272.1,7012.1,38065.3,31053.1,2527.2,525.4,289.3,11726.5,3.8,285.6,21.7,1430,22.2,768815.3,562.7,2349.6,2803.1,5225.6,1846,3199.3,28.3,2260,4504.9,7242.9,41582.3,193147,151564.3,12555.1,451.1,4660.2,3970.7,0,632.8,12938.8,9000.8,768.6,18802.6,7187.2,269.9,10527,699.9,142.1,9870.8,617.6,871,47819.8,16464.1,5736.5,2321316.8
009,318435.3,43106,387.3,198068.7,263344.8,10226.6,17983.1,1297.7,5178.3,52.5,62183.5,2725.3,2168.4,380.5,39590.1,645.2,244.3,840.5,98.1,136855.5,3860.7,181.8,7418.2,36953.1,29534.9,7990.6,27,102.5,6977.8,10.1,162.2,28.2,1247.5,13.3,1317308.1,228.2,4608.9,2513.7,3996.1,1968.9,1859.3,187.3,1418.5,411.2,377.8,50725.8,255853.8,205127.6,15814,91,104.3,2017.7,,3014.9,11583.7,7115.9,518.2,12380.5,16564.2,822.3,18456,684.3,,4274.6,677.6,821.4,4103.1,12069.5,4770.8,3160788.8
011,304629.3,48996.9,569,390615,546888.2,26145.8,9584.3,1997,5594.7,,19062.2,1421.4,2951.6,1140.4,41117.7,284.8,1054.2,1645.7,5655.8,216128.6,5876.4,360.5,21846.6,103585.2,81738.6,3041,1040.6,373.4,8574.4,26.6,400.7,121.1,9220,76,1907360.7,1850.4,3128.8,4875.7,9230.7,2427,1923.7,44.5,2992.5,5042,6084.3,124023.9,625547.6,501524.4,56098.3,332,1083.8,5738.3,,315.1,22204.4,19468.8,7170.6,40257.4,26818.6,228.9,7906.7,1589.7,42.9,10242,1472.8,612.7,114926.9,16789.6,7188.7,5398308.1
012,536.9,6.1,190.8,699.3,,45.6,8.4,,,,1023.7,,202.1,,2174.7,,,,,1924.4,,,,29.5,29.5,3640.1,,,2992.9,,25.2,,,,23692.2,,1625.3,19.3,153.8,,7518.9,,,85.1,,,1582.6,1582.6,,,,282,,,7.4,,,,,504.9,,,,,,,,,,50583.3
013,254454.2,77127.5,404.9,386865.7,367618.6,10920.3,14913.3,1377.8,4495.5,24,33101,5164.2,1364.2,1030.7,43915.2,192.7,581.1,571.3,302.8,172264.7,3301.2,656.4,9075.4,52257.1,43181.5,14698.6,734.5,497.8,14483,32.1,156.8,19.7,7557.2,72.9,1550052.2,408.9,7899.8,3176.9,6037.4,4024,17064.1,33.4,1699,6410.2,3239.2,66849.5,330408.8,263559.9,14104.9,479.7,1469.5,4625.9,0.1,37.4,13669.7,10849,416.3,31333.8,19265.8,674.7,6377.4,1412.2,3.6,7095.7,1211.2,1241.6,,8751,4881,3912177.7
014,895.2,,,83,666,2.9,,0.8,,,33.5,,,,31.9,,,,,549.1,,,,50.7,50.7,24.3,,,36.6,,,,,,2438.7,6.1,10.5,2.1,,,,,0.9,,,68.8,129.5,60.7,34.9,,,3.8,,,2.1,6.5,,,23.1,,3.3,,,,,,,0,1,5216.7
015,362992.8,89130.2,243.8,309071.6,305539.2,11596.9,11596,1271.8,2232,285.6,30629.4,4641.2,1644.2,549,37850.8,105.8,279.5,347.5,466.3,218592.5,4197.1,227.1,16274.8,69859.5,53584.7,4967.1,92.9,53.5,9030.2,610.1,51.8,28.3,3865.9,34.1,1793082.2,268.1,2722.5,4344,6646.7,1853.1,1848.6,28.5,2680.1,4357.6,1475.9,67009.3,327683,260674.1,25222.7,95.5,131.9,3589.8,0,167.8,12302.5,12447,329.4,25293.2,17265.2,425.1,8064,1398.8,,8691.6,1130.3,1041.7,,10150.7,6387.9,4160752
017,330915.4,45236.5,875.5,308384.3,374905.6,13183.5,18942.3,1482.5,3483.1,253.6,22234,2760.5,3012.4,924.1,43574.1,421.3,124,494.8,254.7,210106.2,8753.8,711.5,7606.9,115693.4,108086.4,4860.3,27.2,53.8,22134.2,13.4,214.3,21.5,17030.1,10.5,1675387.4,778.2,3148.3,4468.8,4283.4,1669.8,2311.7,82.7,1354.3,853.3,1909.4,135315.9,517542.6,382226.7,33721.4,263.9,546.4,2603.8,1.3,1257.6,16201.4,11324.1,161.6,17580.7,21633.2,1258.7,13220.9,1304.8,,8120.6,1276.1,1502.7,952.8,14832.1,4423.2,4550305.5
019,218091,78420.6,5694.5,352080.8,328447.8,34639.8,17243.4,1785.6,10882.9,198.2,63391.8,17068.1,18867.1,588.3,42265.6,1696.3,4410.8,17812.2,1105.7,116167.9,3452.2,2699.4,11403.6,59044.5,47640.9,17850.8,331.7,1245.6,11694.5,25.3,8071.8,42.7,3543,61.2,1921330.2,417.2,3772.5,2929.8,37154.8,2461.4,14587,0.5,6517,20648.2,61548.8,58670.6,302638.3,243967.1,23511.7,3475.1,11781.7,8855.3,122.9,80.1,39437.8,22383.7,8683.8,31302.1,14013.5,3049.8,17758.5,1113.2,,5351.6,1998.4,3286.4,2067.2,9355.2,12935.4,4395172.4
021,259566.4,87776.5,3216,349273.5,400499,22155.6,10812.7,1734.6,10672,285.5,24877.6,7012.8,5557,1158.9,55540.4,1822.7,1665.5,4030.6,1762.5,172731.9,7119.3,256.2,15689,97547.7,81858.8,18290.3,743.9,355.6,22240.5,1791.7,886.5,1224.2,8070.7,56.9,1787088.4,1148.5,8301.8,5792.2,7805.1,3791.9,12164.6,33.2,2679.2,6461.8,8732.8,75543.4,434931.7,359388.3,47507.7,525.8,3862.9,5916,0,51.8,26675.5,17442.4,5106.1,46816.4,30914.8,4729.1,8711.4,2373.3,71.4,9962.2,1633.2,1647.4,78588.9,19035.4,7516.4,4711234
023,224926.4,6845,81,339921,351293,14844.2,12908.3,1289.6,6672.7,,30360.3,1752.8,601.5,731.6,25631.6,55.1,9.3,201.9,13.8,142285.8,2646.8,107.6,15619.7,75092.7,59473,5466.8,31.4,127.1,5936,,3.7,2.1,10785,6.7,1329391,752.1,3119.8,3776.5,2178.8,2902,1245.3,32.7,1046.1,311.6,468.8,76627.1,360879.1,284252.3,26297,89.2,99.8,3384,0.1,401,24356.5,10006.7,540.1,33794.6,14944.4,138.8,7664.1,1679.4,68.7,10903.5,1223.6,601.3,16441.8,19595.9,4232.4,3579169.6
025,275955,54480.6,4825.4,273119.5,362059.7,13060.5,18809.3,2011.3,18409.1,,24948.2,14317.1,8383.1,758.5,81495.2,2561.1,2155.9,247,280.3,111370.4,5031.3,199,10770.3,78662,67891.9,28064.1,3103.2,527.7,10830.4,2791,789.5,1883.6,4435,132.3,1333511.5,256.8,5340.3,4019.2,85697.4,7668.9,11051.8,137.7,1052.4,21387.3,6759.1,68589.5,433553.7,364963.2,44515.7,992.1,1229.4,9712.4,0,1979.4,16098.5,16433.9,5799.4,30921.5,14340.4,2362,6403.4,1412.7,31.6,6581.1,1067.4,1588.7,372.1,9690.1,6453.6,4006332.7
027,364800.4,107970.1,1525.1,398261.8,425750.8,18372.6,9570.5,2236,6075.4,3320.6,34691,3228.6,2803.9,1443.9,60598.5,470.4,3347.8,893.6,1497.5,227585.1,13276.7,1705.4,20277.4,74451.1,54173.8,12087.3,695.6,634.7,39077.6,1.6,15.7,21.4,38669.7,145.6,2072367.7,500,14217.5,5135.1,10264.6,3668.6,12317.4,140.5,2905,9521.3,4681.2,167476.2,606881.6,439405.6,38221.6,422.9,5204.6,5377,,556.9,18709.6,17201,1020.9,62724.7,22674.4,1162.9,11122.4,1814.4,,17902.7,1897.1,1977.4,470.9,23622.1,5941,5517184
028,0.5,,,,,,,,,,,,,,,,,,,793.4,,,,,,,,,,,,,,,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,1190.4
