County,FIPS,Cancer Incidence Rate Per 100k,Insecticide Sum,Herbicide Sum,Fungicide Sum,Adjuvant Sum
"Coos County, Oregon(6)",41011,423.3,485.4,2771.0000000000005,130.8,0.0
"Forest County, Pennsylvania(6)",42053,423.3,55.0,1555.7999999999997,27.0,0.0
"Franklin County, Pennsylvania(6)",42055,423.2,5076.299999999999,155315.6,2222.3999999999996,0.0
"Dent County, Missouri(6)",29065,423.2,303.6,13688.800000000003,11.300000000000002,0.0
"DeWitt County, Texas(7)",48123,423.0,625.0000000000001,22783.9,124.7,0.0
"Kerr County, Texas(7)",48265,423.0,65.69999999999999,4806.299999999999,149.4,0.0
"Camas County, Idaho(7)",16025,423.0,2610.5,20837.899999999998,1128.3,0.0
"Carbon County, Montana(6)",30009,423.0,1288.3999999999999,53344.0,363.90000000000003,0.0
"Ozark County, Missouri(6)",29153,423.0,241.49999999999997,16065.3,7.200000000000001,0.0
"Van Buren County, Tennessee(6)",47175,422.8,30.900000000000002,6682.399999999999,22.8,0.0
"Dade County, Missouri(6)",29057,422.6,1980.4999999999998,89102.59999999999,1193.1,0.0
"Brazoria County, Texas(7)",48039,422.6,4828.099999999999,102024.49999999999,1029.2,0.0
"Wayne County, Pennsylvania(6)",42127,422.5,141.89999999999998,3253.6,53.7,0.0
"Lancaster County, South Carolina(6)",45057,422.5,322.5,10300.600000000002,294.5,0.0
"Wayne County, Ohio(6)",39169,422.4,4118.099999999999,92300.5,1791.5000000000002,0.0
"Lavaca County, Texas(7)",48285,422.3,400.4,18259.4,145.9,0.0
"DeKalb County, Missouri(6)",29063,422.0,2376.3999999999996,150857.80000000002,804.6,0.0
"Greene County, Missouri(6)",29077,421.9,941.8999999999999,20681.0,149.89999999999998,0.0
"Houston County, Texas(7)",48225,421.8,192.1,13001.500000000002,70.69999999999999,0.0
"Bayfield County, Wisconsin(6)",55007,421.7,159.3,4092.0,117.60000000000001,0.0
"Buena Vista County, Iowa(7)",19021,421.5,6662.5,304237.39999999997,4887.0,0.0
"Berkeley County, South Carolina(6)",45015,421.4,879.1000000000001,7349.599999999999,93.60000000000001,0.0
"Johnson County, Tennessee(6)",47091,421.3,41.0,3066.6,16.0,0.0
"Livingston County, Michigan(6)",26093,421.3,1047.1999999999998,53430.59999999999,890.0999999999999,0.0
"Sweetwater County, Wyoming(6)",56037,421.2,1135.6,4203.3,0.0,0.0
"Newberry County, South Carolina(6)",45071,421.1,1191.4999999999998,26024.999999999996,886.5000000000002,0.0
"Carter County, Missouri(6)",29035,421.0,33.3,2465.9999999999995,0.0,0.0
"Jefferson County, Texas(7)",48245,420.9,379.1,45919.200000000004,854.0,0.0
"Tillman County, Oklahoma(6)",40141,420.7,4536.300000000001,165694.1,978.9,0.0
"Orange County, Florida(6)",12095,420.6,1938.4,16878.2,199.2,0.0
"Fall River County, South Dakota(6)",46047,420.6,1801.8,11078.399999999998,69.3,0.0
"Henderson County, Illinois(7)",17071,420.6,6023.100000000001,205898.30000000002,1557.2,0.0
"Grady County, Oklahoma(6)",40051,420.5,4131.4,67765.0,844.6,0.0
"Cass County, Michigan(6)",26027,420.4,5587.499999999999,148314.69999999998,5692.8,0.0
"Columbia County, Georgia(7)",13073,420.3,408.7000000000001,2155.8,121.1,0.0
"Iron County, Utah(7)",49021,420.3,5560.6,17105.1,0.0,0.0
"Powder River County, Montana(6)",30075,420.3,165.7,14775.600000000002,290.6,0.0
"Bee County, Texas(7)",48025,420.3,8477.2,111470.6,199.2,0.0
"Daviess County, Missouri(6)",29061,420.2,2860.9,188443.79999999993,1060.0,0.0
"Bulloch County, Georgia(7)",13031,420.0,17358.8,109311.90000000001,3672.8999999999996,0.0
"Clark County, Missouri(6)",29045,419.8,9648.4,207073.90000000002,1375.5000000000002,0.0
"Garfield County, Oklahoma(6)",40047,419.6,29736.4,327557.0,12593.6,0.0
"Palm Beach County, Florida(6)",12099,419.6,71062.4,42240.3,1718.9,0.0
"Henry County, Ohio(6)",39069,419.3,2881.9999999999995,240883.6,2767.8,0.0
"Saluda County, South Carolina(6)",45081,419.3,935.6,17373.699999999997,652.0999999999998,0.0
"George County, Mississippi(6)",28039,419.2,2161.8,15721.000000000002,1474.5,0.0
"Yoakum County, Texas(7)",48501,419.0,3941.8,198630.7,1265.3000000000002,0.0
"Allamakee County, Iowa(7)",19005,419.0,1954.3000000000002,142147.69999999998,2163.2000000000003,0.0
"Jackson County, Oklahoma(6)",40065,418.9,9918.099999999999,374191.10000000003,1122.1,0.0
"Adair County, Iowa(7)",19001,418.9,2690.9,264490.3999999999,2535.5,0.0
"Limestone County, Texas(7)",48293,418.7,2910.0000000000005,50552.70000000001,285.0,0.0
"Fergus County, Montana(6)",30027,418.5,4032.5,237926.30000000002,754.1999999999999,0.0
"Keith County, Nebraska(6)",31101,418.4,11220.4,314601.6,1833.8000000000002,0.0
"Davis County, Utah(7)",49011,418.4,153.2,1341.6,60.900000000000006,0.0
"Box Butte County, Nebraska(6)",31013,418.3,3469.2000000000003,268959.29999999993,4599.700000000001,0.0
"Franklin County, Idaho(7)",16041,418.2,1884.1,26464.6,1102.0,0.0
"Ionia County, Michigan(6)",26067,418.1,4499.3,151333.5,1686.8000000000002,0.0
"Essex County, New York(7)",36031,418.0,165.1,2537.3999999999996,65.5,0.0
"Washita County, Oklahoma(6)",40149,417.9,9085.2,78123.49999999999,1778.8000000000002,0.0
"Howell County, Missouri(6)",29091,417.7,360.19999999999993,25467.4,53.3,0.0
"Indiana County, Pennsylvania(6)",42063,417.5,1791.0000000000002,84643.9,1357.1000000000001,0.0
"Shelby County, Ohio(6)",39149,417.5,2045.7000000000003,159816.0,1723.0,0.0
"Allegan County, Michigan(6)",26005,417.4,6057.500000000001,110207.20000000003,4350.4,0.0
"Lawrence County, Missouri(6)",29109,417.3,1321.6999999999998,53723.8,470.59999999999997,0.0
"Missoula County, Montana(6)",30063,417.3,207.6,2966.0,56.199999999999996,0.0
"Hardeman County, Texas(7)",48197,417.3,1407.0,57750.20000000001,1929.1000000000001,0.0
"Dallas County, Texas(7)",48113,417.1,1076.5,4036.9999999999995,136.59999999999997,0.0
"Darlington County, South Carolina(6)",45031,417.0,9460.900000000001,121193.6,4609.3,0.0
"Pierce County, North Dakota(6)",38069,416.9,1910.8999999999999,262414.2,6424.6,0.0
"Kane County, Utah(7)",49025,416.8,267.79999999999995,672.5000000000001,0.0,0.0
"Dare County, North Carolina(6)",37055,416.6,456.9,12350.9,323.2,0.0
"Marshall County, Oklahoma(6)",40095,416.3,607.9000000000001,6645.700000000001,117.89999999999999,0.0
"Hockley County, Texas(7)",48219,416.3,8132.0999999999985,479751.0,437.4,0.0
"Emmet County, Michigan(6)",26047,416.2,118.49999999999999,688.3,42.00000000000001,0.0
"Tyler County, Texas(7)",48457,416.2,0.3,978.0,18.8,0.0
"McIntosh County, Oklahoma(6)",40091,416.0,204.1,9320.9,13.8,0.0
"Cedar County, Missouri(6)",29039,416.0,376.1000000000001,23711.4,225.3,0.0
"Antrim County, Michigan(6)",26009,415.9,1479.6000000000001,7037.600000000002,1900.7,0.0
"Park County, Montana(6)",30067,415.8,910.0,51024.700000000004,168.00000000000003,0.0
"Polk County, Wisconsin(6)",55095,415.7,1940.0,130941.89999999998,744.2,0.0
"Eastland County, Texas(7)",48133,415.6,1689.9999999999995,18278.2,224.39999999999998,0.0
"Schleicher County, Texas(7)",48413,415.6,1150.7999999999997,24398.199999999997,42.7,0.0
"Idaho County, Idaho(7)",16049,415.5,791.8,43090.999999999985,3926.9999999999995,0.0
"Queens County, New York(7)",36081,415.5,134.5,42.3,82.4,0.0
"Transylvania County, North Carolina(6)",37175,415.5,44.0,2124.2000000000003,87.4,0.0
"Miami-Dade County, Florida(6)",12086,415.1,12352.8,19153.199999999997,2843.7999999999997,0.0
"Wilkes County, North Carolina(6)",37193,415.0,1532.2999999999997,26562.999999999996,390.1000000000001,0.0
"Bowman County, North Dakota(6)",38011,415.0,2382.7,127483.30000000003,2850.3999999999996,0.0
"Natrona County, Wyoming(6)",56025,414.8,1812.4,7928.4,27.900000000000002,0.0
"Kent County, Michigan(6)",26081,414.6,6211.099999999999,68545.7,5021.500000000001,0.0
"Texas County, Oklahoma(6)",40139,414.5,31857.300000000007,431046.3000000001,9680.4,0.0
"Grant County, Washington(6)",53025,414.5,86777.30000000002,308736.89999999997,40119.69999999999,0.0
"DeSoto County, Florida(6)",12027,414.4,24118.2,130136.59999999998,3994.4,0.0
"Custer County, Nebraska(6)",31041,414.4,61432.50000000001,509866.00000000006,14624.199999999999,0.0
"Sutton County, Texas(7)",48435,414.4,102.30000000000001,2542.6,21.5,0.0
"Adair County, Oklahoma(6)",40001,414.3,170.89999999999998,9480.199999999999,23.1,0.0
"Coleman County, Texas(7)",48083,414.1,623.8000000000001,43173.30000000001,1311.2,0.0
"Kimble County, Texas(7)",48267,414.0,146.79999999999998,2124.5,30.700000000000003,0.0
"Bon Homme County, South Dakota(6)",46009,413.9,1572.5,150569.2,1114.1,0.0
"Chowan County, North Carolina(6)",37041,413.8,12941.399999999998,86192.20000000001,3138.5,0.0
"Franklin County, Massachusetts(7)",25011,413.8,544.8000000000001,5697.099999999999,215.1,0.0
"Falls County, Texas(7)",48145,413.8,6171.700000000001,135151.69999999998,1471.8999999999999,0.0
"Colorado County, Texas(7)",48089,413.7,2275.1,55533.399999999994,1324.1999999999998,0.0
"Ashe County, North Carolina(6)",37009,413.7,150.29999999999995,14541.8,377.7,0.0
"Polk County, North Carolina(6)",37149,413.5,368.40000000000003,3138.8000000000006,138.6,0.0
"Hancock County, Georgia(7)",13141,413.4,407.9,1482.4999999999998,91.49999999999999,0.0
"Logan County, Oklahoma(6)",40083,413.4,3399.3999999999996,38635.899999999994,757.5000000000001,0.0
"Richland County, South Carolina(6)",45079,413.3,1444.5,24551.6,557.9,0.0
"Weber County, Utah(7)",49057,413.3,689.8000000000001,6339.200000000001,71.6,0.0
"Irion County, Texas(7)",48235,413.2,282.6,8974.599999999999,34.9,0.0
"Iowa County, Wisconsin(6)",55049,413.1,3135.8,163204.69999999998,2990.6,0.0
"Hampshire County, West Virginia(6)",54027,413.1,659.1000000000001,8613.199999999997,69.3,0.0
"Jones County, Texas(7)",48253,413.0,3718.7999999999997,97999.19999999998,1855.8999999999999,0.0
"Minidoka County, Idaho(7)",16067,412.8,16539.899999999998,116145.49999999997,9131.5,0.0
"Denton County, Texas(7)",48121,412.6,4502.5,38113.69999999999,602.8000000000001,0.0
"Williams County, Ohio(6)",39171,412.5,989.8000000000001,81663.9,1190.7,0.0
"Horry County, South Carolina(6)",45051,412.1,6883.099999999999,97079.0,4462.2,0.0
"Broward County, Florida(6)",12011,412.0,464.9,607.7,6.7,0.0
"Briscoe County, Texas(7)",48045,411.9,750.5,94719.2,347.7,0.0
"Genesee County, Michigan(6)",26049,411.9,1317.1999999999998,71876.00000000001,1462.1000000000004,0.0
"Iron County, Michigan(6)",26071,411.9,224.7,3403.7,122.89999999999999,0.0
"Ransom County, North Dakota(6)",38073,411.7,2591.5000000000005,149551.9,3098.1,0.0
"Cheboygan County, Michigan(6)",26031,411.7,92.99999999999999,1231.4,29.7,0.0
"Dodge County, Georgia(7)",13091,411.6,6726.5,50502.00000000001,2602.4,0.0
"Rockwall County, Texas(7)",48397,411.6,1413.3999999999996,20695.8,225.70000000000002,0.0
"Kershaw County, South Carolina(6)",45055,411.5,289.90000000000003,5366.0999999999985,191.7,0.0
"Centre County, Pennsylvania(6)",42027,411.5,2354.4,65378.7,1029.8999999999999,0.0
"Gray County, Texas(7)",48179,411.5,1720.0000000000005,110131.3,546.1,0.0
"Calumet County, Wisconsin(6)",55015,411.4,1143.6999999999998,74363.3,808.1,0.0
"Mills County, Texas(7)",48333,411.2,1489.1,10558.9,326.5,0.0
"Wagoner County, Oklahoma(6)",40145,411.1,1577.1,60347.900000000016,1018.8,0.0
"Washington County, Oregon(6)",41067,411.0,2156.2999999999997,86591.20000000003,3769.4000000000005,0.0
"Val Verde County, Texas(7)",48465,410.9,3.9,5256.0,0.5,0.0
"Deschutes County, Oregon(6)",41017,410.9,916.6999999999999,3295.8999999999996,78.89999999999999,0.0
"Dade County, Georgia(7)",13083,410.8,73.1,1777.9999999999998,21.100000000000005,0.0
"Johnson County, Georgia(7)",13167,410.7,2760.0,22417.199999999997,2064.1,0.0
"Otsego County, Michigan(6)",26137,410.7,255.9,4142.099999999999,172.09999999999997,0.0
"Bear Lake County, Idaho(7)",16007,410.6,830.8,11050.4,275.3,0.0
"Branch County, Michigan(6)",26023,410.5,4076.0999999999995,197682.3,1543.1000000000001,0.0
"Carbon County, Utah(7)",49007,410.4,635.5,2228.2,26.9,0.0
"Lyman County, South Dakota(6)",46085,410.4,4799.9,208091.4,2183.0,0.0
"Love County, Oklahoma(6)",40085,410.3,2282.4,9956.9,393.8,0.0
"Boyd County, Nebraska(6)",31015,410.3,1018.8000000000002,67454.29999999999,725.1999999999999,0.0
"Owyhee County, Idaho(7)",16073,410.3,2131.8,43800.2,1263.2,0.0
"Fremont County, Idaho(7)",16043,410.1,1610.0,39513.0,5024.599999999999,0.0
"Leon County, Texas(7)",48289,410.1,122.7,13193.0,38.599999999999994,0.0
"Crook County, Wyoming(6)",56011,410.0,2368.7,15462.7,129.5,0.0
"Jackson County, North Carolina(6)",37099,410.0,71.8,7900.5,261.9,0.0
"Caldwell County, Texas(7)",48055,409.9,2624.499999999999,42279.4,167.5,0.0
"Daggett County, Utah(7)",49009,409.8,324.29999999999995,699.4,0.0,0.0
"Carter County, Tennessee(6)",47019,409.8,274.5,5613.100000000001,56.2,0.0
"Duplin County, North Carolina(6)",37061,409.6,9314.900000000001,188819.6,4849.5,0.0
"Crockett County, Texas(7)",48105,409.6,17.099999999999998,4380.3,0.0,0.0
"Calhoun County, Texas(7)",48057,409.4,15585.300000000001,124825.50000000001,96.9,0.0
"Gooding County, Idaho(7)",16047,409.3,3487.9,50574.099999999984,1211.8000000000002,0.0
"Buffalo County, Wisconsin(6)",55011,409.3,1643.5,135737.7,968.1,0.0
"Adair County, Missouri(6)",29001,409.3,1406.3999999999999,93134.60000000002,413.79999999999995,0.0
"Washington County, Utah(7)",49053,409.3,579.8,2293.0,0.0,0.0
"Howard County, Maryland(6)",24027,409.1,510.2,24016.3,277.40000000000003,0.0
"Cleveland County, Oklahoma(6)",40027,409.0,369.8,9363.6,24.9,0.0
"Douglas County, Oregon(6)",41019,409.0,511.19999999999993,3365.2999999999993,297.20000000000005,0.0
"Holt County, Nebraska(6)",31089,408.9,3941.2,285142.0,3226.4,0.0
"Suffolk County, Massachusetts(7)",25025,408.9,9.5,1.1,0.0,0.0
"Ralls County, Missouri(6)",29173,408.9,5589.500000000001,132937.3,969.5,0.0
"Dona Ana County, New Mexico(7)",35013,408.9,5092.9,56207.90000000001,1379.3000000000002,0.0
"Benewah County, Idaho(7)",16009,408.8,550.4000000000001,17515.3,1839.8000000000002,0.0
"Moore County, Tennessee(6)",47127,408.7,10.7,4982.1,12.200000000000003,0.0
"Seminole County, Georgia(7)",13253,408.7,17805.800000000003,92645.30000000002,6801.200000000001,0.0
"Callahan County, Texas(7)",48059,408.6,1421.5999999999997,18186.900000000005,122.1,0.0
"Candler County, Georgia(7)",13043,408.5,5296.0,29163.7,945.6,0.0
"Jim Wells County, Texas(7)",48249,408.1,3806.6000000000004,174503.0,42.5,0.0
"Charlton County, Georgia(7)",13049,406.9,406.1,905.6999999999999,124.2,0.0
"Bannock County, Idaho(7)",16005,406.8,840.8000000000002,27738.699999999997,1207.1000000000001,0.0
"Comanche County, Texas(7)",48093,406.8,4193.1,53957.40000000001,1765.9000000000003,0.0
"Prince Georges County, Maryland(6)",24033,406.8,359.20000000000005,9719.3,178.39999999999998,0.0
"Knox County, Nebraska(6)",31107,406.5,3027.7999999999997,333270.6,6260.699999999999,0.0
"Atkinson County, Georgia(7)",13003,406.4,4709.9,51817.40000000001,2243.5,0.0
"Hampshire County, Massachusetts(7)",25015,406.4,462.30000000000007,6021.700000000001,112.89999999999999,0.0
"Archer County, Texas(7)",48009,406.2,1288.8999999999996,18990.899999999998,224.8,0.0
"Jerome County, Idaho(7)",16053,406.1,6515.800000000001,46743.8,2996.2000000000003,0.0
"Hamilton County, Florida(6)",12047,405.9,947.4,11010.3,1882.5,0.0
"Atchison County, Missouri(6)",29005,405.9,6952.499999999999,450669.60000000003,2295.1000000000004,0.0
"Pacific County, Washington(6)",53049,405.7,134.99999999999997,1095.5000000000002,10.5,0.0
"Camden County, Missouri(6)",29029,405.5,297.59999999999997,3623.4999999999995,23.400000000000002,0.0
"Walker County, Georgia(7)",13295,405.4,31.8,23340.000000000004,157.0,0.0
"Platte County, Missouri(6)",29165,405.4,1746.1,112697.29999999999,606.2,0.0
"Travis County, Texas(7)",48453,405.4,1433.6000000000001,51378.200000000004,206.7,0.0
"Sevier County, Utah(7)",49041,405.3,2104.6999999999994,13216.8,56.29999999999999,0.0
"Edwards County, Illinois(7)",17047,405.1,1514.0999999999997,115497.79999999999,1928.1,0.0
"Washington County, Texas(7)",48477,405.1,718.2,11134.9,49.5,0.0
"Hyde County, North Carolina(6)",37095,404.9,8469.4,137845.0,2743.7000000000003,0.0
"Moody County, South Dakota(6)",46101,404.8,3344.2000000000003,217921.69999999998,2246.3,0.0
"Ravalli County, Montana(6)",30081,404.6,301.59999999999997,5128.200000000001,134.0,0.0
"Dawson County, Nebraska(6)",31047,404.6,40677.200000000004,401889.80000000005,11899.4,0.0
"Gonzales County, Texas(7)",48177,404.5,840.9000000000001,26180.499999999996,86.6,0.0
"Hamilton County, Illinois(7)",17065,404.5,2676.7999999999997,204209.60000000003,3663.8,0.0
"Wilcox County, Georgia(7)",13315,404.3,6641.700000000001,58715.59999999999,3008.5,0.0
"Linn County, Oregon(6)",41043,404.2,3997.2999999999997,37637.7,1292.3,0.0
"Converse County, Wyoming(6)",56009,404.2,2450.2000000000003,4875.200000000001,25.6,0.0
"Custer County, Oklahoma(6)",40039,403.9,9733.2,61908.899999999994,1684.3000000000002,0.0
"Jefferson County, Oregon(6)",41031,403.9,2144.5,11326.4,458.09999999999997,0.0
"Cotton County, Oklahoma(6)",40033,403.9,1386.9999999999998,43616.40000000001,697.3,0.0
"Bryan County, Oklahoma(6)",40013,403.9,4276.6,29410.8,542.9,0.0
"Refugio County, Texas(7)",48391,403.8,5291.799999999999,247702.9,16.9,0.0
"Morgan County, Utah(7)",49029,403.7,515.0,3268.5,15.699999999999998,0.0
"Sandoval County, New Mexico(7)",35043,403.7,313.40000000000003,2787.2999999999993,0.30000000000000004,0.0
"Guadalupe County, Texas(7)",48187,403.5,2010.6,80909.90000000001,272.0,0.0
"Wasatch County, Utah(7)",49051,403.2,498.3,1733.8000000000002,35.1,0.0
"San Augustine County, Texas(7)",48405,403.1,41.4,1056.4,38.4,0.0
"Texas County, Missouri(6)",29215,403.0,704.5,26961.700000000004,35.199999999999996,0.0
"Bates County, Missouri(6)",29013,402.9,4124.200000000001,257756.69999999995,3104.9999999999995,0.0
"Taylor County, Georgia(7)",13269,402.8,3238.0999999999995,14695.399999999998,1264.9,0.0
"Gentry County, Missouri(6)",29075,402.6,2315.8999999999996,140726.4,785.3000000000001,0.0
"Montgomery County, Texas(7)",48339,402.6,8.7,2598.7,24.400000000000002,0.0
"Sheridan County, Wyoming(6)",56033,402.5,1523.8,12160.9,666.5,0.0
"Teton County, Wyoming(6)",56039,402.5,316.4,1110.8,0.0,0.0
"Doddridge County, West Virginia(6)",54017,402.4,107.7,469.29999999999995,3.1000000000000005,0.0
"Hale County, Texas(7)",48189,402.3,4654.4,655878.8,811.5,0.0
"Collier County, Florida(6)",12021,402.0,3564.4000000000005,16359.7,1150.8999999999999,0.0
"Lewis County, Washington(6)",53041,401.7,407.49999999999994,8122.199999999998,140.2,0.0
"Butte County, South Dakota(6)",46019,401.5,1346.0,10400.8,348.9,0.0
"Shelby County, Texas(7)",48419,401.5,50.8,6263.3,117.19999999999999,0.0
"Union County, Oregon(6)",41061,401.2,2107.4999999999995,32008.5,840.6,0.0
"Tattnall County, Georgia(7)",13267,401.2,7805.099999999999,23656.900000000005,2536.7999999999993,0.0
"Catoosa County, Georgia(7)",13047,401.1,10.5,3605.499999999999,6.5,0.0
"Seminole County, Oklahoma(6)",40133,401.0,729.8000000000001,18504.9,116.49999999999999,0.0
"Walworth County, South Dakota(6)",46129,401.0,2334.9,162889.50000000003,3950.6000000000004,0.0
"Deaf Smith County, Texas(7)",48117,400.7,3591.6000000000004,275764.10000000003,2106.7999999999997,0.0
"St. Joseph County, Michigan(6)",26149,400.7,4845.799999999999,224767.9,3882.9999999999995,0.0
"Eau Claire County, Wisconsin(6)",55035,400.6,1047.7,75672.3,645.8,0.0
"Richland County, Wisconsin(6)",55103,400.6,1146.2,82842.4,961.2000000000002,0.0
"Jefferson County, Iowa(7)",19101,400.5,2315.1,245368.80000000002,2401.7,0.0
"Hansford County, Texas(7)",48195,400.3,5903.000000000001,254198.5,3211.2,0.0
"Kearney County, Nebraska(6)",31099,400.2,41494.59999999999,383006.39999999997,4540.7,0.0
"Latah County, Idaho(7)",16057,399.9,1998.9,56987.099999999984,7180.000000000002,0.0
"Salt Lake County, Utah(7)",49035,399.8,133.39999999999998,1856.3000000000002,83.8,0.0
"Albany County, Wyoming(6)",56001,399.8,1180.7,4604.9,144.6,0.0
"El Paso County, Texas(7)",48141,399.7,756.8,11774.6,78.7,0.0
"Deuel County, South Dakota(6)",46039,399.7,1591.5000000000002,134826.4,1406.4,0.0
"Oktibbeha County, Mississippi(6)",28105,399.7,563.8,22136.600000000002,437.4,0.0
"Yakima County, Washington(6)",53077,399.5,71838.00000000001,130904.5,18314.0,0.0
"Coal County, Oklahoma(6)",40029,399.3,2137.1,11124.599999999997,274.09999999999997,0.0
"Box Elder County, Utah(7)",49003,399.2,3143.9999999999995,48793.600000000006,1834.1,0.0
"Kidder County, North Dakota(6)",38043,399.2,5197.0,124545.7,8018.099999999999,0.0
"Perquimans County, North Carolina(6)",37143,399.2,13201.900000000001,142586.4,4284.7,0.0
"Collin County, Texas(7)",48085,399.0,1765.2999999999995,33391.399999999994,802.7,0.0
"Dakota County, Nebraska(6)",31043,398.8,1493.6,179249.6,3419.1,0.0
"Stone County, Missouri(6)",29209,398.8,152.1,6541.3,10.8,0.0
"Maverick County, Texas(7)",48323,398.8,124.5,2202.6,25.1,0.0
"Montgomery County, Georgia(7)",13209,398.6,3381.8,15039.899999999998,1225.4000000000003,0.0
"Garrett County, Maryland(6)",24023,398.3,831.9999999999999,19021.4,277.1,0.0
"Taylor County, Wisconsin(6)",55119,398.3,1544.7,71399.1,681.6999999999999,0.0
"Klickitat County, Washington(6)",53039,397.9,2808.7999999999997,44119.90000000001,1785.4,0.0
"St. Clair County, Missouri(6)",29185,397.8,1080.4,66845.8,794.6999999999999,0.0
"Madison County, Idaho(7)",16065,397.6,2050.1,56542.700000000004,7348.3,0.0
"Polk County, Missouri(6)",29167,397.6,1131.1999999999996,15901.900000000001,136.6,0.0
"Big Horn County, Wyoming(6)",56003,397.4,2914.8,64069.40000000001,800.1999999999999,0.0
"Lake County, South Dakota(6)",46079,397.2,2103.5,135799.19999999998,1445.9,0.0
"Austin County, Texas(7)",48015,397.2,1678.3000000000002,26113.199999999993,61.0,0.0
"Lafayette County, Mississippi(6)",28071,397.0,4790.3,51867.59999999999,476.40000000000003,0.0
"Jenkins County, Georgia(7)",13165,397.0,7176.299999999999,46776.399999999994,1233.3999999999999,0.0
"Terry County, Texas(7)",48445,396.7,5930.200000000001,362316.1,910.6,0.0
"Luce County, Michigan(6)",26095,396.6,199.3,2328.3999999999996,113.2,0.0
"Adams County, Idaho(7)",16003,396.4,524.5,5702.600000000001,276.6,0.0
"Sierra County, New Mexico(7)",35051,396.3,1342.2999999999997,11796.8,47.7,0.0
"Mason County, Michigan(6)",26105,396.3,3224.0,64995.5,3609.9,0.0
"Jeff Davis County, Georgia(7)",13161,396.2,4617.6,50495.899999999994,3000.7999999999997,0.0
"Knox County, Missouri(6)",29103,396.2,6554.200000000002,153943.4,1158.3000000000002,0.0
"Lenawee County, Michigan(6)",26091,396.1,3024.1,173483.09999999995,3696.6999999999994,0.0
"St. Croix County, Wisconsin(6)",55109,396.1,2488.6,206958.40000000002,1710.8,0.0
"Morrow County, Oregon(6)",41049,396.1,12897.1,171657.10000000003,9586.300000000001,0.0
"Titus County, Texas(7)",48449,396.0,117.9,5315.1,136.29999999999998,0.0
"Atoka County, Oklahoma(6)",40005,395.8,1960.3999999999999,13735.7,269.5,0.0
"Seward County, Nebraska(6)",31159,395.8,2606.4,366301.20000000007,4744.400000000001,0.0
"Brown County, Nebraska(6)",31017,395.7,933.1,64160.40000000001,640.6,0.0
"Reagan County, Texas(7)",48383,395.6,4196.4,82707.60000000002,191.6,0.0
"Tillamook County, Oregon(6)",41057,395.5,57.300000000000004,2506.9000000000005,3.7,0.0
"Carbon County, Wyoming(6)",56007,395.4,710.2,3630.3999999999996,2.2,0.0
"Blanco County, Texas(7)",48031,395.2,278.4,6006.099999999999,39.599999999999994,0.0
"Curry County, Oregon(6)",41015,395.2,328.09999999999997,575.3,110.20000000000002,0.0
"Howard County, Texas(7)",48227,394.9,1519.1999999999998,103332.90000000002,159.8,0.0
"Allendale County, South Carolina(6)",45005,394.9,4362.900000000001,33879.600000000006,755.4,0.0
"Frontier County, Nebraska(6)",31063,394.6,18727.1,377675.4000000001,2189.0,0.0
"Deuel County, Nebraska(6)",31049,394.5,685.0,177732.59999999998,1245.3999999999999,0.0
"Benton County, Mississippi(6)",28009,394.4,1616.9,42828.2,781.2,0.0
"Swisher County, Texas(7)",48437,394.3,1916.7,272959.3,1009.9000000000001,0.0
"Grand County, Utah(7)",49019,394.3,701.6,2216.2,2.5000000000000004,0.0
"Wilson County, Texas(7)",48493,394.3,1624.2,43487.50000000001,136.2,0.0
"Harris County, Texas(7)",48201,393.9,844.8000000000002,20423.399999999998,14.2,0.0
"Grant County, Nebraska(6)",31075,393.8,8.9,760.9,0.0,0.0
"Clay County, Georgia(7)",13061,393.7,4688.900000000001,24540.2,2174.6000000000004,0.0
"Watauga County, North Carolina(6)",37189,393.7,366.8,13991.1,101.80000000000001,0.0
"Jefferson County, Florida(6)",12065,393.6,2290.5,9580.5,1222.4999999999998,0.0
"Comal County, Texas(7)",48091,393.3,77.10000000000001,6687.3,11.100000000000001,0.0
"Hertford County, North Carolina(6)",37091,393.2,16246.7,99689.30000000002,3207.9,0.0
"Rock County, Nebraska(6)",31149,393.2,620.4000000000001,44501.299999999996,450.2,0.0
"Childress County, Texas(7)",48075,393.1,3769.599999999999,129960.6,787.7,0.0
"Fulton County, Pennsylvania(6)",42057,393.1,473.09999999999997,12061.7,154.29999999999998,0.0
"Starr County, Texas(7)",48427,392.9,1749.2,30463.300000000003,0.0,0.0
"Barnwell County, South Carolina(6)",45011,392.6,7069.400000000001,36946.1,886.1,0.0
"Platte County, Wyoming(6)",56031,392.6,3180.5,25875.7,560.2000000000002,0.0
"Kemper County, Mississippi(6)",28069,392.4,6.8,6655.300000000001,8.7,0.0
"Greene County, Mississippi(6)",28041,392.2,47.9,2395.2,75.3,0.0
"Floyd County, Texas(7)",48153,391.8,3630.2000000000003,496331.9,1385.3,0.0
"Ottawa County, Michigan(6)",26139,391.5,4949.099999999999,61338.30000000001,3157.8999999999996,0.0
"Pulaski County, Georgia(7)",13235,391.5,12101.5,71113.7,4226.999999999999,0.0
"Dundy County, Nebraska(6)",31057,391.5,5329.099999999999,271878.29999999993,1485.6,0.0
"Monroe County, Michigan(6)",26115,391.3,3264.3999999999996,122709.69999999998,2829.1000000000004,0.0
